20
908 828
34 506 31
94 709 -395
202 289 524
43 321 -343
669 148 -255
613 422 347
288 685 -514
67 598 -954
837 640 504
373 200 -965
888 525 -80
416 197 -851
173 826 860
182 469 -163
131 240 -250
893 515 150
375 183 781
539 728 -147
330 544 79
362 547 97
608 198 316
81 401 321
569 644 286
715 817 298
41 455 -696
76 479 -309
558 165 678
423 452 823
223 207 261
592 488 -132
828 813 -790
741 496 -281
664 39 -426
472 358 -776
743 493 -101
870 483 819
549 760 -610
850 404 535
610 721 733
537 834 154
66 640 64
668 756 588
364 56 522
441 211 -799
118 823 352
887 307 229
817 76 -679
516 675 -155
627 129 -44
887 490 95
698 322 868
465 479 893
1 280 -761
185 811 484
109 813 -998
309 588 -818
851 731 162
375 410 -429
359 209 86
683 671 -707
214 744 -666
346 251 -254
878 790 -718
824 686 -708
296 99 516
312 574 336
810 43 999
68 450 514
603 200 -555
802 197 249
775 627 -57
597 497 339
674 219 873
880 747 -341
452 691 -170
157 163 391
542 347 -160
836 68 633
572 662 84
184 740 774
261 342 -498
627 107 405
679 443 -103
350 28 94
828 786 331
126 81 -28
343 689 -241
852 167 -919
97 174 3
168 555 -469
341 734 199
429 522 441
31 454 201
33 297 -984
181 435 -429
646 76 514
822 137 300
833 149 -530
58 321 -290
815 529 -424
635 726 544
140 917 -3
122 263 -102
54 495 -5
227 676 -702
613 909 -175
890 675 376
80 196 666
146 636 601
54 796 780
20 586 861
804 361 155
108 822 618
720 510 -653
863 666 -93
843 289 -286
233 404 -492
597 511 -329
432 200 -72
567 495 -750
809 798 227
205 776 -176
786 606 -821
425 159 352
736 188 -143
615 186 -897
785 181 765
880 145 -476
4 422 -967
129 616 -140
568 655 547
715 890 -519
710 673 301
25 184 820
614 526 470
594 552 742
525 254 -662
617 740 -608
41 170 311
594 855 -626
79 393 -986
675 199 -820
27 192 271
112 697 -340
76 429 24
52 115 -64
696 617 346
608 82 153
3 161 -991
307 555 300
515 45 72
76 95 476
742 468 -85
55 602 -629
395 641 -100
651 877 305
29 682 -300
375 188 807
571 804 601
887 8 584
209 282 -829
452 850 20
61 367 311
49 92 505
116 692 -282
748 26 25
808 657 -141
671 643 -161
375 691 188
606 915 -819
393 142 897
7 333 731
260 705 -947
763 454 73
4 44 738
82 159 -650
554 533 751
738 640 -471
602 429 -65
423 139 -633
833 579 -274
281 894 -181
206 205 299
311 199 -954
660 600 -432
14 507 122
172 253 -943
873 813 949
216 516 757
882 464 -576
191 359 394
599 488 967
354 872 -398
432 423 237
104 609 -102
888 230 -269
634 440 366
268 9 -960
351 184 -370
182 549 -706
275 194 -27
43 407 -557
357 348 198
276 466 132
768 412 -820
136 378 540
678 580 -305
866 289 -121
727 207 257
42 811 217
695 413 677
676 724 -697
419 907 182
265 100 -501
463 442 -708
873 745 172
163 743 -604
44 192 138
544 510 938
16 202 -395
401 173 -574
180 465 679
303 678 -733
739 449 -4
163 314 844
351 246 159
50 228 -622
165 266 798
810 71 -55
887 621 440
179 146 -793
547 709 908
720 118 -95
321 843 992
472 22 -40
352 870 -934
601 790 890
20 846 -404
199 91 477
144 521 950
476 579 -166
352 269 -785
231 22 858
344 53 874
858 680 695
771 564 277
781 127 896
804 209 -590
854 353 -222
40 410 -494
79 427 255
236 400 -821
780 506 217
167 508 353
341 742 152
69 870 575
510 657 36
259 373 766
126 186 140
69 573 -818
214 490 97
468 1 17
103 666 174
186 340 366
16 741 586
425 187 540
362 585 -802
73 721 494
539 890 -297
329 437 441
314 772 -885
499 81 -823
822 333 -962
333 361 -24
589 626 344
414 596 348
538 411 -389
906 312 -136
877 655 -642
779 60 -960
402 692 -334
375 296 -746
473 458 -920
63 208 1
179 266 -842
707 329 -508
348 183 656
833 308 -271
694 895 287
278 447 -394
181 537 599
536 882 385
648 845 -965
74 393 907
369 192 470
407 427 -832
314 488 -644
907 535 928
915 963
321 365 -937
417 782 932
324 409 451
36 786 555
137 25 346
530 539 389
594 877 477
312 29 -777
798 106 -299
233 361 647
861 678 509
607 292 -141
534 211 521
288 785 -813
71 771 -981
719 137 166
468 794 -396
542 729 29
608 258 839
510 486 -837
706 795 -62
326 254 951
86 219 -928
686 595 -571
618 504 23
836 629 369
424 467 -310
168 791 -583
644 238 976
201 313 -539
665 865 -466
211 684 866
128 255 -795
393 420 112
172 169 -357
809 414 984
97 4 -987
444 230 170
421 168 -412
638 732 786
365 310 109
758 582 -23
433 196 -16
498 185 387
810 83 120
52 571 -804
126 206 -894
628 333 336
761 233 -466
294 783 -502
609 878 945
121 813 -242
486 151 -778
699 281 -738
680 508 -240
741 113 -440
562 672 -615
197 588 463
697 565 231
522 12 336
907 28 -796
881 785 -962
372 788 371
39 554 442
567 308 636
596 331 -91
311 83 -29
58 92 553
304 389 411
801 437 -669
306 914 862
685 69 615
645 744 4
90 877 -165
194 29 -342
288 107 -250
592 355 -824
360 219 874
790 703 -117
401 653 -887
38 758 -232
800 486 -193
116 682 -269
603 533 847
300 329 -39
644 880 -45
289 683 -397
364 453 -197
672 565 -890
643 861 -797
875 557 364
32 48 410
511 519 -651
277 363 -400
755 482 -145
771 292 125
711 431 -794
406 129 73
872 302 -228
497 895 -37
349 345 150
808 87 288
740 359 -679
562 778 355
737 145 -39
565 791 -349
551 306 -908
295 731 -268
847 650 436
702 590 -764
582 436 283
64 472 43
394 506 464
8 793 961
124 572 -150
324 706 240
34 177 -257
577 286 167
762 45 -500
184 737 180
785 326 119
115 62 860
599 527 511
822 34 -526
528 866 117
910 221 -577
24 251 800
638 660 -406
55 504 -401
910 386 -563
28 201 -681
649 172 -929
255 891 814
373 293 -473
436 257 153
130 440 862
337 264 -984
657 298 -704
659 785 -998
304 678 -322
67 400 762
805 350 -231
552 868 315
697 446 -573
7 595 -87
654 569 193
640 669 806
852 300 -626
640 270 875
455 633 226
314 9 -650
401 754 213
341 90 -681
394 526 -331
562 880 -150
863 294 839
806 665 270
65 680 -895
20 348 909
520 752 -50
280 74 -558
724 526 700
130 669 832
123 230 33
369 632 555
326 545 -517
738 835 -364
686 614 -308
148 664 -698
484 659 -590
671 116 25
223 103 -96
602 630 871
212 355 665
224 129 416
914 289 396
787 597 570
229 821 321
276 56 -596
389 862 180
474 775 249
549 74 -675
47 91 110
353 540 -254
494 486 -568
189 788 976
396 896 -274
520 356 784
250 773 -904
713 475 -362
677 901 -968
812 314 -882
829 263 786
124 396 -184
197 895 -110
177 46 200
631 466 -41
547 216 930
289 888 -150
27 428 48
626 77 112
573 811 922
794 714 -985
45 98 -819
517 739 802
810 92 -959
432 689 -674
687 280 440
464 55 -356
54 13 -849
671 482 -17
821 504 -737
885 215 951
912 140 -544
434 913 -408
201 125 454
251 26 -917
714 42 713
51 659 -586
370 222 -2
387 839 -540
618 269 -942
293 193 35
500 44 -29
343 773 -164
19 646 9
138 465 -369
659 795 792
915 263 -946
272 141 548
257 172 -591
155 206 -936
320 168 -251
366 261 413
93 217 7
530 495 615
231 32 -807
67 2 -914
499 27 964
306 725 449
573 713 175
333 24 -778
192 156 930
198 871 -957
850 59 956
740 871 758
63 308 -293
817 15 218
101 12 -499
93 790 -347
401 66 -117
515 420 -841
782 404 -587
211 100 -752
557 510 107
672 94 -913
491 174 6
552 38 -384
602 567 -388
127 542 -574
587 216 429
96 80 -596
860 690 367
869 354 438
473 422 97
524 324 -10
279 96 212
623 527 463
775 897 418
296 636 -244
851 687 -841
19 552 182
123 95 -291
822 797 242
98 334 -284
866 151 -362
260 808 71
783 661 -698
280 852 907
291 853 812
730 866 -411
630 259 223
565 466 320
682 57 354
631 709 740
81 597 343
266 271 -304
870 736 -78
391 625 326
547 857 67
187 491 -38
910 363 -166
686 584 -855
888 217 367
160 214 344
518 127 -626
640 519 -977
436 572 -156
497 472 351
880 219 -503
91 229 -750
739 136 -137
867 859 -905
226 551 -771
132 135 -975
371 252 -346
29 481 988
716 798 -247
830 437 944
691 41 -534
471 765 24
787 519 -85
372 714 904
333 715 -152
829 150 -584
64 243 -79
431 541 237
802 42 900
335 751 279
756 691 -349
384 70 -735
212 543 -157
665 333 544
378 848 -123
833 732 -22
305 247 -92
339 292 -275
50 213 -767
713 878 562
835 116 359
601 1 -364
882 287 -134
914 165 363
106 646 -496
591 630 86
414 903 -369
748 42 -249
828 168 20
731 400 177
544 481 -80
361 266 965
701 910 893
4 86 931
178 321 -882
570 807 -303
210 328 -625
664 326 404
289 728 730
502 380 -744
487 705 -609
569 909 -19
799 757 515
717 287 -116
482 419 166
168 117 -571
861 279 395
825 405 858
680 434 585
642 315 278
75 55 628
117 49 -14
224 150 -637
430 269 501
204 725 -866
161 44 162
483 711 -178
896 761 862
2 386 -350
533 328 -658
37 49 -458
858 267 -307
182 151 484
751 472 -799
570 179 -192
191 419 -440
4 626 327
772 443 857
30 760 156
381 829 562
665 375 -87
520 360 -300
244 87 -198
592 894 -813
367 253 -379
207 594 639
13 124 -578
776 865 -541
381 567 929
231 800 -252
11 18 556
81 679 -218
588 215 -632
720 128 -786
280 851 743
270 118 -16
418 431 666
402 169 -194
344 629 783
535 48 362
514 195 -479
570 856 697
341 122 -23
794 606 -859
908 125 -881
6 668 -373
348 144 -98
445 295 315
722 46 540
907 284 878
107 742 -129
136 4 949
734 407 857
52 437 -796
18 424 -930
154 96 210
483 626 229
171 141 -666
261 361 -921
865 689 -568
146 610 -883
602 646 -681
342 445 -211
781 873 -761
859 822 513
428 511 -546
232 611 705
719 789 -251
664 605 637
428 364 -682
84 840 140
772 678 -273
13 747 -314
825 407 -37
719 431 -138
909 544 -902
216 16 -323
670 685 923
535 739 113
901 118 289
54 592 -198
875 882 -444
622 150 -57
632 770 -502
520 494 199
559 35 213
520 26 -219
143 539 1000
27 29 -577
318 850 928
99 478 668
265 867 -881
501 366 212
142 643 -103
344 606 -78
35 688 -515
561 55 95
251 40 -677
522 743 -338
807 683 832
679 202 410
726 870 698
347 563 849
554 437 -547
462 354 -458
98 154 -220
260 526 -361
494 199 -666
670 42 -316
587 638 76
803 714 -901
365 241 -670
468 705 -492
235 138 517
698 520 982
70 311 243
797 820 830
158 771 619
854 180 -364
170 133 -996
883 567 -535
379 691 595
778 193 407
557 857 554
592 755 115
535 695 574
174 899 452
698 697 -60
364 117 -134
478 91 428
588 626 -648
622 42 -907
275 537 -462
224 491 267
594 728 -465
323 313 511
450 420 -602
406 535 -486
217 850 68
76 616 568
703 77 853
115 580 858
364 601 -592
493 103 369
254 95 47
415 441 314
292 460 -257
696 795 -91
408 833 -755
691 351 916
687 442 802
486 817 761
319 795 646
524 898 389
51 631 -122
121 316 536
646 470 -5
148 36 683
797 570 726
815 292 -496
157 171 361
32 474 -398
629 650 854
755 630 926
346 265 305
294 448 -516
540 185 551
633 609 -638
56 618 -524
632 286 -640
822 121 940
326 298 3
342 871 -355
61 49 -458
325 853 567
423 76 381
483 395 28
843 739 -624
744 351 -807
477 832 370
5 7 156
155 294 463
96 76 69
242 844 -657
628 268 -634
409 539 998
902 138 -268
80 95 -576
297 177 -340
198 343 -920
37 95 658
458 132 -61
333 86 406
339 484 260
49 225 398
121 334 841
894 872 627
601 632 379
437 602 819
712 235 -324
234 621 39
857 22 -924
200 246 482
248 337 -60
97 814 958
880 372 -771
646 895 -820
662 97 862
447 275 -898
90 902 941
893 518 778
677 113 901
490 96 130
48 220 946
129 406 -827
125 594 86
775 848 -655
44 294 621
560 40 816
48 182 125
31 429 208
665 661 -47
480 328 -594
164 624 -277
433 279 -515
721 401 -910
439 533 325
701 100 74
188 75 812
276 862 -316
43 109 647
456 394 722
793 117 -241
141 74 -636
123 260 -392
244 133 963
186 193 -676
823 297 -851
136 704 272
708 883 -722
79 469 -277
149 286 -893
706 705 444
526 593 429
90 105 672
236 223 -313
750 623 -833
573 750 -616
24 627 52
486 608 329
650 348 162
772 852 960
50 306 379
777 281 -73
573 231 -942
679 784 832
76 697 -334
834 106 -744
309 385 -340
74 109 922
355 641 426
385 424 126
638 466 172
729 93 956
136 560 -592
111 776 202
37 443 235
262 263 187
823 481 -384
745 115 125
221 81 410
590 149 -939
513 645 69
73 98 788
621 96 -229
98 124 110
382 745 -300
863 281 -850
124 194 433
789 216 653
760 657 -934
849 614 618
224 324 -877
203 395 -447
529 674 -749
515 626 -221
400 273 637
535 419 -63
389 63 86
738 95 120
293 426 -342
504 317 420
384 800 547
776 421 -634
750 651 -479
560 532 103
393 81 850
462 55 -898
808 688 -697
817 666 207
507 451 174
652 222 607
247 703 889
539 617 41
421 695 82
706 587 191
806 219 768
190 596 203
521 422 -303
497 579 491
641 553 153
384 163 985
549 71 201
761 605 -100
112 46 -879
242 448 753
445 219 -656
201 692 -7
126 865 292
419 545 459
752 730 -237
113 96 659
382 26 331
35 682 283
266 62 776
680 898 890
598 394 472
508 506 -533
431 894 335
504 536 532
685 783 -127
321 415 428
273 242 -993
478 754 -408
807 245 -837
662 606 431
350 818 -491
195 797 749
23 825 -441
311 141 -387
340 391 -526
540 106 699
542 563 -152
632 824 449
165 786 -804
581 127 -29
479 533 77
815 25 425
52 880 83
354 516 661
328 576 28
481 301 -732
156 870 -364
286 610 68
252 871 -696
278 101 848
140 816 -25
766 194 53
619 850 540
683 123 -554
118 746 -902
429 485 -795
875 748 -627
248 10 -152
750 608 313
521 769 -606
383 87 -872
503 549 -14
360 694 998
844 627 731
800 313 219
418 184 -285
298 308 -145
131 656 -372
626 843 -770
432 459 435
653 243 260
62 793 -677
762 354 424
798 618 725
363 394 401
884 844 -35
83 506 -257
678 161 -856
889 791 -6
589 862 569
143 875 689
598 4 852
856 504 118
258 317 -917
477 567 839
397 238 599
549 463 -581
730 182 -286
428 500 611
870 354 446
686 452 965
184 246 -549
356 844 256
827 280 108
566 562 -143
399 29 975
266 51 -222
42 693 -190
809 225 -571
112 744 996
250 539 -123
356 468 152
249 116 3
484 565 844
122 468 -669
387 119 -775
286 361 -411
852 357 790
382 117 907
91 30 -851
854 497 -728
810 305 -241
176 175 27
306 405 512
783 216 132
265 389 90
262 211 78
75 63 -552
492 419 -118
159 573 57
296 95 -389
581 544 725
66 345 -249
436 408 800
228 725 -114
700 165 -575
51 875 -504
474 625 674
558 647 358
64 219 -341
632 715 77
727 475 879
726 259 -186
123 857 -924
90 459 282
89 283 -865
214 549 558
442 866 748
440 19 590
593 108 -123
724 706 -337
324 911 -446
340 126 118
472 77 -904
584 749 -9
441 168 975
251 782 -714
134 31 -61
244 315 164
29 222 -502
293 26 641
348 650 -450
680 744 -443
875 320 -785
701 360 -472
50 341 268
39 150 -583
234 708 314
564 511 -317
89 447 -635
444 840 -241
774 368 10
122 447 -158
876 391 -937
223 11 -762
898 439 337
703 592 -104
738 449 13
723 912 730
724 94 -831
201 26 551
893 390 -292
347 232 944
678 449 -572
862 14 922
616 726 23
754 227 836
451 492 437
319 146 -824
214 317 -630
79 809 -566
391 910 273
34 188 613
96 136 -780
671 150 187
570 771 340
98 799 750
799 228 -708
489 534 181
555 75 -914
446 773 -994
735 246 -272
740 562 711
609 6 -628
596 167 -514
60 16 -216
681 862 301
225 44 704
140 290 896
292 82 213
896 11 5
179 36 -423
96 71 -382
689 318 103
857 365 -617
769 709 -494
520 387 -633
764 810 -329
759 52 945
809 436 264
362 888 606
262 166 927
624 200 -642
514 732 -6
872 92 -395
807 21 -813
190 459 41
174 688 267
217 731 -993
362 198 932
816 845 838
678 510 -858
441 27 -458
614 596 -619
644 440 -499
622 690 64
857 261 -697
526 633 -899
296 323 -706
30 90 -835
207 588 25
744 863 241
862 57 775
864 730 10
125 426 836
314 37 -75
745 885 -572
400 222 806
357 1 912
913 793 152
553 373 -990
580 342 34
742 586 -2
181 556 770
687 25 132
543 218 -950
669 502 -189
320 25 -583
530 457 513
51 420 535
208 811 856
839 422 492
182 823 -604
6 650 -964
746 107 186
90 260 -100
890 168 -870
539 363 -22
525 425 170
489 275 -642
513 511 -428
699 430 -392
222 309 74
329 873 -271
154 704 -45
15 868 -40
288 360 -558
338 711 899
563 19 -520
80 267 -667
780 404 575
773 541 966
887 73 -868
484 884 303
24 897 103
505 807 125
760 292 175
766 212 838
221 350 -982
399 180 193
54 882 895
321 838 257
68 393 600
254 598 -401
535 600 788
788 585 464
676 343 -317
785 795 418
178 462 -668
18 812 648
353 438 140
763 801 -701
665 135 -881
258 418 82
885 170 -941
141 848 -125
440 656 235
733 893 202
931 939
518 908 -75
20 154 -342
126 179 494
81 214 617
319 863 -742
839 30 -893
924 764 -521
28 633 247
734 33 687
652 29 -222
229 385 620
773 865 -94
859 638 -413
334 66 604
618 550 935
759 799 -358
173 903 -607
163 870 -357
845 407 -772
739 464 576
416 608 -897
455 233 512
27 779 -726
841 902 825
738 508 488
75 115 697
681 19 -616
561 578 -506
186 446 -677
431 402 -788
838 302 -830
853 402 270
702 52 851
680 519 -594
873 486 129
278 133 -580
262 626 -697
335 789 -1000
829 16 603
681 84 -913
660 208 -587
633 913 318
615 464 -345
675 908 -130
225 606 -543
372 603 46
778 237 527
617 668 -673
462 363 25
238 277 -109
755 696 565
31 762 -662
114 246 796
892 415 -580
922 358 469
365 557 176
508 193 -481
637 120 -341
697 637 557
356 147 792
340 248 -306
778 878 91
374 222 -686
119 598 786
204 804 -219
176 597 475
697 591 -998
401 817 644
573 900 -110
179 472 5
226 563 72
496 245 974
626 324 -151
752 178 -690
261 298 -478
532 539 491
848 152 -795
37 174 -16
699 480 23
423 698 -765
274 180 -808
85 36 -419
403 55 862
481 635 -755
513 670 926
122 97 -982
109 156 -813
260 35 -947
275 703 665
68 577 774
430 192 520
60 454 -567
543 832 355
185 402 -747
208 465 91
847 85 -695
766 39 114
918 48 473
594 160 73
901 647 -220
867 148 -986
1 800 -641
420 795 621
558 693 812
639 492 752
762 60 -977
109 73 -579
670 176 -13
705 275 -203
895 653 729
879 158 767
63 717 427
629 726 -355
482 47 -912
148 415 -50
697 373 862
276 27 -542
194 10 -335
788 249 -954
507 823 -953
458 916 142
728 635 -523
897 927 534
685 577 886
597 889 896
593 525 133
44 305 298
313 352 -420
479 359 516
783 419 -641
137 117 378
564 826 -432
570 551 -133
828 638 74
169 167 815
341 685 -678
885 207 -186
832 167 -458
175 37 76
432 436 137
872 68 -605
819 480 167
569 229 521
140 431 275
651 533 -934
726 479 -452
286 564 -902
497 341 758
619 792 567
434 205 284
918 245 -654
365 110 -221
133 708 362
354 473 -359
134 396 -344
49 80 -749
553 140 -402
738 281 545
587 920 -907
488 261 855
93 748 792
177 416 946
547 111 -85
678 152 -183
921 385 -749
361 366 -235
454 225 -396
479 640 905
68 233 527
46 407 -852
586 151 -478
413 2 248
359 861 925
283 109 -899
397 719 -335
475 45 -750
657 633 -631
463 396 510
588 354 720
159 89 -71
861 714 -572
359 442 881
256 730 955
722 657 -386
43 54 571
776 52 815
442 5 -552
218 784 -700
772 740 551
480 619 -599
785 708 -877
792 469 -387
448 277 -501
740 767 441
881 408 -893
426 652 -65
299 803 100
800 908 904
635 913 -946
117 542 -248
278 60 -426
728 166 269
896 710 -686
584 365 -470
906 831 -387
117 407 -963
289 916 464
504 293 343
141 102 -430
756 532 585
860 575 -687
918 564 -352
566 317 -497
358 566 -293
436 493 -513
238 22 973
123 518 699
318 793 486
752 869 -494
78 436 757
607 118 -75
15 650 704
565 850 -239
478 311 5
472 685 -93
16 302 531
409 436 466
921 360 -53
104 635 251
536 36 -715
437 277 -171
423 737 -654
819 265 16
455 860 622
24 227 -399
270 572 855
31 757 377
899 725 908
819 495 -115
287 158 542
387 83 -278
475 44 -557
799 181 782
192 295 -492
605 616 78
377 168 417
395 916 -683
360 895 -93
345 849 328
322 797 -735
130 276 -138
800 232 217
161 822 -344
237 704 60
283 14 287
522 431 173
71 273 698
306 837 -447
316 514 379
895 389 -300
250 197 32
241 580 -1
38 102 -244
61 740 -732
381 364 167
524 184 617
780 509 -413
70 920 135
296 629 -464
473 881 -813
680 479 281
628 330 760
812 388 635
343 245 116
454 733 -644
700 804 399
912 185 -147
224 760 235
770 113 325
651 820 505
511 434 111
390 907 149
389 72 -670
491 212 447
130 720 -164
877 408 837
476 491 608
72 161 676
209 905 410
308 818 -718
213 487 982
742 363 -91
403 445 928
518 687 514
460 772 -6
914 468 -467
427 910 963
563 526 92
656 181 -916
186 532 -563
802 558 908
657 205 959
189 882 -230
740 691 -194
29 697 -262
321 800 -692
65 637 705
345 528 3
111 594 -431
517 121 595
780 120 -74
581 171 -489
578 629 761
678 439 -842
351 837 926
585 13 734
379 204 498
623 271 754
525 27 -271
685 691 491
635 394 -395
783 817 -675
823 77 346
786 267 918
190 42 -456
357 784 -371
159 830 371
275 594 630
555 828 -259
719 652 -853
19 229 121
323 600 89
272 678 85
459 719 248
544 204 807
681 573 -481
34 240 -460
744 554 -487
408 378 55
53 289 406
173 659 -991
162 312 -371
888 576 156
101 134 -659
368 806 169
793 887 977
796 100 -423
413 618 -610
234 516 153
636 884 104
532 388 -407
726 93 452
924 591 107
113 694 -912
378 579 600
244 282 492
858 305 28
519 345 -994
162 543 -229
507 308 245
628 264 -226
917 819 -880
869 377 -264
350 799 -606
289 224 -186
811 881 453
844 914 -12
631 536 499
634 825 -906
342 17 -596
257 260 330
79 600 423
506 633 -404
515 45 -590
371 143 995
456 739 686
60 657 -859
633 399 210
858 555 -295
88 519 -725
445 55 -830
701 438 88
782 591 -663
217 467 444
352 511 411
209 496 146
741 830 -601
736 920 425
633 801 -767
631 183 786
868 638 811
291 579 353
248 626 -154
704 832 363
35 594 984
111 178 44
466 310 264
642 702 450
3 840 -228
46 853 563
465 677 381
332 827 131
448 274 -635
403 669 -88
250 394 374
820 804 -684
400 734 533
777 600 -467
177 715 -628
89 492 465
14 776 -246
696 193 -527
16 463 -864
817 406 -127
469 202 968
638 183 162
384 433 -201
380 883 750
66 598 -898
49 406 -470
586 464 -571
502 710 672
220 96 49
732 567 -17
187 597 -199
246 257 -656
855 659 -138
838 273 -377
502 534 -961
849 857 610
374 144 -858
31 896 666
721 543 550
22 651 -173
538 122 497
846 129 419
119 230 -903
702 76 -29
219 422 -251
149 95 723
60 209 486
580 881 117
673 653 954
882 680 -89
383 414 -60
673 206 420
480 617 833
568 325 -766
759 123 222
123 52 438
260 415 -579
51 286 -703
143 38 -908
618 617 -198
789 894 371
665 458 -694
96 274 569
530 370 -405
84 737 814
634 28 -904
908 831 -806
205 542 303
397 641 -275
451 530 105
664 49 -841
566 677 -368
560 740 526
409 296 -747
346 6 105
827 149 -266
332 872 -425
809 898 -638
657 276 142
647 410 936
227 893 234
544 841 -132
773 693 -376
347 635 304
925 287 -786
471 376 812
133 915 -800
652 601 834
823 292 821
841 334 -792
680 736 -267
863 45 91
728 19 936
559 135 -401
791 629 481
392 662 109
660 759 342
815 390 784
832 370 176
274 617 -279
550 748 763
532 666 -232
872 171 -762
87 389 180
737 362 -76
394 886 308
620 565 906
714 812 -717
514 125 -331
739 531 109
825 23 -400
767 788 681
328 520 224
73 174 -163
313 841 236
492 243 701
701 925 731
136 819 -732
135 568 -996
190 624 -946
93 116 -484
835 693 -639
818 344 -708
686 241 757
378 345 43
402 749 766
496 34 714
914 508 -848
679 609 895
612 882 -608
630 643 223
828 865 -577
203 920 915
619 420 -774
17 268 -975
86 408 -103
790 3 599
501 630 -286
669 209 692
188 655 875
231 128 822
228 31 949
855 69 -210
888 275 432
421 279 517
693 44 90
838 726 849
206 276 772
67 211 318
244 30 -332
122 100 37
838 581 -247
453 192 -662
60 3 -969
482 382 645
577 642 -599
31 621 529
573 408 -245
15 537 828
287 571 110
781 837 623
67 649 659
558 381 -597
781 825 -91
365 469 524
772 504 365
245 530 123
24 573 631
641 569 463
681 669 -327
693 608 -649
308 750 834
842 562 737
625 296 837
270 488 -390
341 614 801
720 271 741
875 428 -640
909 157 152
228 570 700
216 811 -889
60 64 -304
507 728 -158
847 464 -890
138 550 -808
366 781 -181
134 265 -753
628 763 -275
235 571 256
329 821 586
851 100 -880
561 549 -129
54 4 855
914 162 792
132 549 280
909 268 -275
900 139 -857
494 255 -587
768 103 -178
571 906 955
663 116 142
609 75 -272
417 315 -23
36 501 253
372 273 -928
908 801 -699
298 511 -328
463 204 -405
29 638 289
889 809 -618
686 879 632
516 219 -4
121 141 606
609 454 550
400 810 -265
449 287 395
804 16 357
916 436 -526
731 615 518
154 338 -915
288 616 522
420 412 964
698 159 -631
721 784 796
215 778 -402
126 649 -897
654 899 -353
105 311 -470
286 709 -465
878 151 405
384 86 -603
221 73 867
347 513 787
683 852 -530
603 583 613
462 753 269
228 115 -684
195 619 -624
520 807 150
673 649 -273
757 773 178
929 33 552
911 375 -130
65 120 -90
655 459 47
622 218 -722
666 266 347
862 211 -521
867 850 -287
861 656 228
148 807 105
281 27 705
249 752 982
903 470 -88
31 649 411
44 700 -672
574 498 849
434 228 380
38 105 -722
441 518 427
285 183 81
632 500 590
272 885 -808
863 283 454
452 303 -21
273 618 334
671 138 -945
441 562 47
784 247 -580
299 529 -978
229 878 216
700 921 -706
174 646 322
240 817 139
358 226 -562
45 399 31
416 844 861
927 400 -495
403 352 460
447 137 856
345 67 549
48 227 -116
811 187 -379
476 838 -66
488 703 -533
370 234 271
137 861 -194
547 255 -436
706 61 -406
882 812 898
48 530 441
637 655 980
159 789 -49
105 881 -961
27 149 334
28 154 -615
289 474 657
812 405 157
215 383 995
679 555 -4
441 360 868
751 858 418
604 681 -786
353 491 350
154 566 460
235 100 218
19 735 -64
83 890 -680
357 748 -188
918 344 -288
779 714 857
671 132 -314
190 788 72
638 753 -634
652 16 -784
754 792 -457
248 662 194
758 923 -52
139 731 626
198 355 18
748 197 570
721 368 -525
678 775 322
527 72 -888
124 914 241
131 599 -979
470 557 573
179 37 -916
394 228 -278
719 30 -460
647 538 -154
505 465 -799
880 272 -288
45 917 -521
431 144 800
718 618 4
234 242 -199
260 131 -601
475 364 -526
278 713 230
560 99 929
552 700 -734
758 118 -555
369 385 879
749 33 621
717 641 -778
764 787 761
179 834 -516
385 259 -124
763 822 -753
548 365 845
396 694 -87
65 22 235
135 268 -514
815 830 447
720 133 477
638 426 216
83 573 349
755 798 611
508 169 -934
917 106 601
130 658 439
61 382 120
35 609 -272
710 149 472
834 201 -949
516 370 -224
714 451 -314
89 240 475
692 627 617
172 67 -496
839 532 333
510 663 600
706 267 -137
635 179 -680
652 218 -591
386 552 231
870 512 542
344 721 558
435 366 27
213 93 117
178 196 963
324 786 308
384 37 403
458 542 -285
664 64 452
272 899 -429
184 35 -894
772 448 964
798 7 405
465 75 371
480 339 105
132 201 -874
231 233 -176
286 765 319
93 342 -666
760 920 -939
584 742 -180
642 443 772
895 316 815
839 43 -704
462 760 -619
569 406 311
698 242 329
312 523 347
276 806 -183
770 919 526
528 15 -622
347 509 570
457 835 -977
97 841 -938
755 728 -28
539 520 630
636 145 15
50 340 -476
584 906 -473
657 255 89
128 775 278
442 112 -777
515 899 -655
37 115 -492
80 406 323
632 502 -129
267 485 -899
470 329 -60
242 602 579
224 128 -840
840 503 -252
240 613 101
795 780 -541
659 781 -641
372 839 426
913 109 778
283 795 -687
614 626 -328
801 130 102
486 270 726
523 552 -212
227 424 -135
237 726 272
378 640 305
926 747 275
869 610 959
273 66 -624
859 259 -170
413 610 340
882 500 -846
852 915 -540
368 286 588
425 838 -748
514 291 987
597 479 802
467 415 -50
723 449 830
96 807 -787
811 561 794
320 686 17
799 454 -880
15 457 18
281 46 -996
279 197 -224
13 177 -781
731 781 370
284 116 -591
263 792 492
105 818 -961
669 799 953
917 192 875
290 223 -821
89 443 831
658 352 -990
369 743 2
810 69 -758
731 529 -584
158 213 859
559 3 -530
662 423 622
302 449 571
5 575 -361
550 114 -103
29 313 -864
55 914 -536
8 523 162
22 538 363
554 557 879
155 548 -962
626 769 -158
57 394 251
742 396 691
195 854 -302
516 671 114
2 49 -334
321 147 552
